date,norm_mvrv_z,norm_puell,norm_price_200w_ratio,norm_stable_30d,norm_dom_proxy_30d_roc,btc_score,btc_score_lagged,regime,action
2020-11-05,86.05643404947206,47.250353369684554,100.0,7.971795287447764,18.09488872180799,60.63477672256072,49.236167367083404,NEUTRAL,HOLD
2020-11-06,85.49262427079397,48.05762921819666,99.84596808768444,8.281280471222487,29.665703390023978,61.84015061301001,49.69136253000789,NEUTRAL,HOLD
2020-11-07,79.28162626835092,38.031171190838656,93.77198555933785,8.168425903872945,29.9481289678711,56.266754572450566,50.93848209126903,NEUTRAL,HOLD
2020-11-08,83.70606083586664,35.83725386965642,99.20807379554776,8.011306520754353,26.155554619035797,57.72999791730039,50.93695439361061,NEUTRAL,HOLD
2020-11-09,81.85763224162554,52.32589798749841,97.78495025983133,8.837908429250353,24.938853021864787,61.01532578790256,48.10394103635172,NEUTRAL,HOLD
2020-11-10,81.48776838062987,40.89712942788905,97.2169311985553,8.758843753860384,26.857240022260513,58.11354967617739,53.33819696755282,NEUTRAL,HOLD
2020-11-11,84.29501239004308,39.89825431732152,100.0,8.922039887976347,24.097640022823484,59.01113728182211,54.64589904254641,NEUTRAL,HOLD
2020-11-12,88.02358259150583,45.85130628192336,100.0,13.68221844590096,20.476946901072807,61.969928804925004,60.63477672256072,BULL,DEPLOY_ALTS
2020-11-13,87.79824481569992,39.003890586926424,100.0,16.527749650655426,24.348857548399778,61.004494293879866,61.84015061301001,BULL,DEPLOY_ALTS
2020-11-14,85.69916861677686,37.104089670787914,98.09856826955013,18.512288979797326,24.065541099529824,59.788884113562645,56.266754572450566,NEUTRAL,HOLD
2020-11-15,84.56632029788548,38.49838924758065,97.1302660943011,18.548874888289927,23.36669845151218,59.53954769851574,57.72999791730039,NEUTRAL,HOLD
2020-11-16,89.88887695052739,46.449342374158725,100.0,21.726034162121078,20.59557128603079,63.89746093161914,61.01532578790256,BULL,DEPLOY_ALTS
2020-11-17,96.04568301864711,49.030238954681934,100.0,21.538493230083798,17.133074749716613,66.01534610374884,58.11354967617739,NEUTRAL,HOLD
2020-11-18,95.47493709348527,54.33999646098455,100.0,21.929021689143816,17.716639129566175,67.2884974096199,59.01113728182211,NEUTRAL,HOLD
2020-11-19,94.9824951703262,42.50491545355033,99.79177288337931,23.235362716755077,21.800121632918817,64.74464856196646,61.969928804925004,BULL,DEPLOY_ALTS
2020-11-20,99.66831103253554,55.5234323265903,100.0,31.43394243270209,27.784643937931847,71.27490715010674,61.004494293879866,BULL,DEPLOY_ALTS
2020-11-21,99.11886542128825,54.220301804908345,100.0,32.12328181050664,30.29229868138154,71.13845721732771,59.788884113562645,NEUTRAL,HOLD
2020-11-22,96.99053096530967,54.0614210103465,97.90321617658988,32.23753470629331,37.742338028496924,70.8030217862912,59.53954769851574,NEUTRAL,HOLD
2020-11-23,95.42404937650201,45.3051364000438,97.5680218033031,32.40970996112812,48.203086538685284,69.14886842165991,63.89746093161914,BULL,DEPLOY_ALTS
2020-11-24,99.96329687415151,45.121323042797705,100.0,33.004150332000165,43.37024974306311,70.55696734705123,66.01534610374884,BULL,DEPLOY_ALTS
2020-11-25,96.47918226636459,51.910972860545144,97.69812315211345,33.759824028969014,42.125933137927554,70.73768944360646,67.2884974096199,BULL,DEPLOY_ALTS
2020-11-26,84.33116301404225,44.86498826601266,87.29358416845291,33.36870753150956,44.84720291769041,63.4643392259019,64.74464856196646,BULL,DEPLOY_ALTS
2020-11-27,83.84906428812565,45.13756631230342,87.19756305346725,33.13110737900832,45.64492305769892,63.412781887828146,71.27490715010674,BULL,DEPLOY_ALTS
2020-11-28,88.11894974480761,45.46684210442328,90.7570553961666,33.8668645501127,49.16411306278668,65.950247517577,71.13845721732771,BULL,DEPLOY_ALTS
2020-11-29,90.88163066703072,44.42640135280423,93.49272056698521,33.28989260267509,56.06557523703262,67.66967506581184,70.8030217862912,BULL,DEPLOY_ALTS
2020-11-30,100.0,36.40912072754301,100.0,33.93972350820923,55.60797950046105,69.75403665816324,69.14886842165991,BULL,DEPLOY_ALTS
2020-12-01,93.34565063998953,53.58646634050099,95.20904791634366,34.42675321829508,52.56870765042233,70.86300510817735,70.55696734705123,BULL,DEPLOY_ALTS
2020-12-02,95.20025063948395,45.84675500337448,97.2316160433761,34.76694897091889,54.36091798080243,70.1192212950821,70.73768944360646,BULL,DEPLOY_ALTS
2020-12-03,96.2046849549913,57.43534716574078,98.48120156401393,35.113088723903594,59.09169665950986,74.0926155652719,63.4643392259019,BULL,DEPLOY_ALTS
2020-12-04,90.74092466364576,47.68931054915934,93.8853800655068,35.71954260349115,50.64319723816185,68.34393216382477,63.412781887828146,BULL,DEPLOY_ALTS
2020-12-05,93.00106482674589,46.61803442579976,96.37672642025838,35.17696801810551,60.76770304788226,70.18348884602943,65.950247517577,BULL,DEPLOY_ALTS
2020-12-06,94.25985362787091,42.77297303197747,97.37728235269851,34.888079977976,50.10241047497269,68.69010886108902,67.66967506581184,BULL,DEPLOY_ALTS
2020-12-07,92.56463070683758,48.92180165194443,96.45657655047974,34.00680541480725,47.91901314803749,69.18407706215818,69.75403665816324,BULL,DEPLOY_ALTS
2020-12-08,86.5670642918508,44.14092506744006,91.04351664359275,33.656132038435,45.66793547813324,64.82926723671237,70.86300510817735,BULL,DEPLOY_ALTS
2020-12-09,87.42436968154117,42.97222567575172,92.31456651761786,33.71882237789091,50.05529349045161,65.49663333265266,70.1192212950821,BULL,DEPLOY_ALTS
2020-12-10,85.26275815011302,38.77919964825669,90.33865094645137,34.611287869008976,46.84592032453022,63.217642759192714,74.0926155652719,BULL,DEPLOY_ALTS
2020-12-11,83.40739106196673,40.8857369600198,88.97361349204579,34.188312469715335,44.82154086511686,62.64877521397311,68.34393216382477,BULL,DEPLOY_ALTS
2020-12-12,87.91631956178911,39.65014405801418,93.41563745460705,34.224276508203886,49.15429996405562,65.01963084659783,70.18348884602943,BULL,DEPLOY_ALTS
2020-12-13,89.08946309501111,48.947006339131725,95.37258109391684,33.52459248516635,48.86143036805417,67.95293864165001,68.69010886108902,BULL,DEPLOY_ALTS
2020-12-14,89.43048379436345,46.2319029644014,95.8961837409686,32.39987534477384,48.78986154673082,67.30532508399226,69.18407706215818,BULL,DEPLOY_ALTS
2020-12-15,89.41086100436343,43.48117943356352,96.73939920594236,32.50777444264879,51.291070953830506,67.04670626266875,64.82926723671237,BULL,DEPLOY_ALTS
2020-12-16,100.0,51.180327174817855,100.0,33.73655223987521,51.066188114931975,72.96218344117894,65.49663333265266,BULL,DEPLOY_ALTS
2020-12-17,100.0,54.71183429992907,100.0,34.37503482760951,45.1302253831416,73.34723633743786,63.217642759192714,BULL,DEPLOY_ALTS
2020-12-18,98.85645720558864,71.37172357155698,100.0,34.34118801961963,47.2303281308058,77.37407907058936,62.64877521397311,BULL,DEPLOY_ALTS
2020-12-19,100.0,68.58073984120095,100.0,35.76590826607164,46.98120564433563,77.20819176464455,65.01963084659783,BULL,DEPLOY_ALTS
2020-12-20,96.97179238037089,60.197260516286924,98.0694626792405,34.33006194207265,40.5316241247,72.957417082812,67.95293864165001,BULL,DEPLOY_ALTS
2020-12-21,92.65555395355412,55.671721059364856,94.49032139013694,33.930784695451024,30.4998024142522,68.75225867467772,67.30532508399226,BULL,DEPLOY_ALTS
2020-12-22,95.4982963544949,61.57245584355173,99.07678129746868,33.6708810569067,24.104137287321905,71.31900501399835,67.04670626266875,BULL,DEPLOY_ALTS
2020-12-23,91.4267381794922,65.70522398755357,96.45530660662412,33.53390811247644,8.054175664431583,68.98089255537549,72.96218344117894,BULL,DEPLOY_ALTS
2020-12-24,92.21411769552753,50.76970521474894,98.52172147978281,33.703158060492946,15.985600888981352,66.71503970627413,73.34723633743786,BULL,DEPLOY_ALTS
2020-12-25,96.90536531813981,61.2048885916733,100.0,33.35867976953557,20.289104752215152,71.40554418401211,77.37407907058936,BULL,DEPLOY_ALTS
2020-12-26,100.0,61.11440628948097,100.0,33.478024116427896,13.426343172993398,71.64293950713376,77.20819176464455,BULL,DEPLOY_ALTS
2020-12-27,98.08919197680741,68.54090055485871,99.54125379359908,33.890310040383724,23.30451548800535,73.88423154533481,72.957417082812,BULL,DEPLOY_ALTS
2020-12-28,97.69299836853527,77.80643806921259,100.0,33.005574580586,26.676457591920226,76.37799097414366,68.75225867467772,BULL,DEPLOY_ALTS
2020-12-29,96.14478621584604,74.73880264686986,100.0,33.28528419763563,20.54925655781625,74.57585481189825,71.31900501399835,BULL,DEPLOY_ALTS
2020-12-30,100.0,90.624946657205,100.0,33.24134564903399,18.893956803255676,79.53183419198191,68.98089255537549,BULL,DEPLOY_ALTS
2020-12-31,99.24587395420812,88.240262199625,100.0,35.04871933788488,15.455986284579623,78.63673426530939,66.71503970627413,BULL,DEPLOY_ALTS
2021-01-01,99.04174477439307,73.12458272129211,100.0,37.094733771242915,13.36360575783793,74.89423975411117,71.40554418401211,BULL,DEPLOY_ALTS
2021-01-02,100.0,85.9714231300964,100.0,37.45213023817288,7.604507417353588,77.87112605998539,71.64293950713376,BULL,DEPLOY_ALTS
2021-01-03,100.0,93.55810969303742,100.0,38.80754961810938,39.0883544155022,83.11949530752598,73.88423154533481,BULL,DEPLOY_ALTS
2021-01-04,92.00223539771332,99.52676675751852,94.57901472736971,40.03260518979074,53.46969819554694,82.75002585219087,76.37799097414366,BULL,DEPLOY_ALTS
2021-01-05,97.99823632735642,98.3568935422154,100.0,41.391286730059775,51.96145559818229,85.39353285308798,74.57585481189825,BULL,DEPLOY_ALTS
2021-01-06,100.0,100.0,100.0,45.70467499143869,56.15559000868326,87.47126024958413,79.53183419198191,BULL,DEPLOY_ALTS
2021-01-07,100.0,100.0,100.0,49.434092869472764,49.30878298094248,87.34599222851516,78.63673426530939,BULL,DEPLOY_ALTS
2021-01-08,100.0,91.84319725894564,100.0,50.8875584782962,41.92147659838508,84.78608074631934,74.89423975411117,BULL,DEPLOY_ALTS
2021-01-09,95.92574042494418,81.97960070261281,98.23180196994905,54.203430953919664,53.91382570354459,82.44087991056867,77.87112605998539,BULL,DEPLOY_ALTS
2021-01-10,88.28771340476213,86.94579059695178,92.75682861104484,54.922159749777244,60.54589249690171,81.0670406050323,83.11949530752598,BULL,DEPLOY_ALTS
2021-01-11,77.9744099094075,80.2650529242613,85.09960319115532,52.85733818693996,49.070221381609144,73.31412970832055,82.75002585219087,BULL,DEPLOY_ALTS
2021-01-12,72.45103540226015,74.69131758915894,80.18698328427571,52.39486048313654,47.33771033482779,69.03853678077618,85.39353285308798,BULL,DEPLOY_ALTS
2021-01-13,81.96760918535453,83.20950201335245,89.38651757057198,53.525852078453596,45.39140293693428,75.83797987852033,87.47126024958413,BULL,DEPLOY_ALTS
2021-01-14,85.5741433149152,84.89900930950674,93.84674320340804,54.221253915935975,49.54761960442653,78.75429401036591,87.34599222851516,BULL,DEPLOY_ALTS
2021-01-15,77.89642715736481,83.1693660778933,87.01801550762957,52.6990701314065,57.292220038925294,75.1989552918122,84.78608074631934,BULL,DEPLOY_ALTS
2021-01-16,75.76036968055023,72.04414856185299,85.33211125784226,53.34922537088275,76.02898964390772,73.41085306621996,82.44087991056867,BULL,DEPLOY_ALTS
2021-01-17,74.92475186126522,61.37960669238199,83.87900176627802,53.396990116041145,77.09337276149556,70.3170133782864,81.0670406050323,BULL,DEPLOY_ALTS
2021-01-18,75.51677335930191,70.8472695887891,85.72019353744437,51.79211381303285,78.62454194930915,73.14215937936257,73.31412970832055,BULL,DEPLOY_ALTS
2021-01-19,73.97569067394898,72.5960853739902,84.16566474061642,54.10650972245331,99.682948866652,75.25913283883872,69.03853678077618,BULL,DEPLOY_ALTS
2021-01-20,71.45357317879002,66.54907997083728,82.55387872703615,54.63364069422866,100.0,72.77916379588785,75.83797987852033,BULL,DEPLOY_ALTS
2021-01-21,58.909638096026306,52.22012384084347,70.04856227384016,53.75539480365013,93.76264850193037,62.17720891452735,78.75429401036591,BULL,DEPLOY_ALTS
2021-01-22,64.07964632317497,61.78516084793111,75.23102922983128,54.85422085571358,100.0,67.94452308325856,75.1989552918122,BULL,DEPLOY_ALTS
2021-01-23,61.235332791171494,63.64772479896828,72.70717969908554,54.01609953001601,100.0,66.92638190641303,73.41085306621996,BULL,DEPLOY_ALTS
2021-01-24,61.547259636627,54.571522111707935,73.05768448372206,54.62749742038555,100.0,64.91271992871732,70.3170133782864,BULL,DEPLOY_ALTS
2021-01-25,61.87068064610387,58.286157078261915,73.13571712871068,54.177111793168045,99.07103940566097,65.79355759868008,73.14215937936257,BULL,DEPLOY_ALTS
2021-01-26,62.22260297289143,66.91144864518628,73.48542083756192,54.44389514761681,93.81720091483413,67.64003158430232,75.25913283883872,BULL,DEPLOY_ALTS
2021-01-27,55.51072899043072,53.15487503060067,67.76207299832208,56.16240966962731,86.8168530123472,60.60039880612262,72.77916379588785,BULL,DEPLOY_ALTS
2021-01-28,63.29948064928662,60.59407934697484,74.52025935563731,56.50853816958538,86.35298488826649,66.1539951169216,62.17720891452735,BULL,DEPLOY_ALTS
2021-01-29,64.32071308076756,72.43135440415313,76.96419787124252,61.02850982107865,89.69993255325356,70.92116182800422,67.94452308325856,BULL,DEPLOY_ALTS
2021-01-30,64.31769104311333,62.2406400875942,76.88213011234049,58.690415737289094,91.2281799819822,68.15827371609222,66.92638190641303,BULL,DEPLOY_ALTS
2021-01-31,60.76039456760734,60.38956159996075,73.76121796662247,56.750325801210685,91.52226848553829,65.74252808233231,64.91271992871732,BULL,DEPLOY_ALTS
2021-02-01,61.55754880299516,51.22008336959234,74.44598575470327,56.23237006946028,97.63417983463385,64.35975612811971,65.79355759868008,BULL,DEPLOY_ALTS
2021-02-02,66.31611126968147,73.77320448588759,79.56998840922748,55.086803141451476,84.2371477203316,70.93886742747272,67.64003158430232,BULL,DEPLOY_ALTS
2021-02-03,70.86039136832075,75.58509346001695,84.46912851317782,55.730508309561564,79.04650620496139,73.3124433450664,60.60039880612262,BULL,DEPLOY_ALTS
2021-02-04,68.93241979440859,81.42860330955722,82.49480993123173,56.14036696896424,78.07316346675645,73.7642101439785,66.1539951169216,BULL,DEPLOY_ALTS
2021-02-05,70.25145338963988,86.8541267444635,85.27753664062878,54.2562696475973,81.47997454727283,76.13091293300047,70.92116182800422,BULL,DEPLOY_ALTS
2021-02-06,72.80982190399719,82.10209380553086,88.14772073003493,52.73044631398036,79.81582234551485,75.8891633502374,68.15827371609222,BULL,DEPLOY_ALTS
2021-02-07,71.25432974396803,76.11481060988882,86.73936635404141,51.87019957340673,78.868071736609,73.4202119561428,65.74252808233231,BULL,DEPLOY_ALTS
2021-02-08,86.99194174180282,100.0,100.0,52.8062892518713,57.05750879498957,84.7242767898205,64.35975612811971,BULL,DEPLOY_ALTS
2021-02-09,85.36609301738278,94.3061495977092,100.0,54.67400989765466,55.6391275103674,82.95137954032707,70.93886742747272,BULL,DEPLOY_ALTS
2021-02-10,80.3399633249476,87.07653499684905,95.53091182343125,58.39177241123116,66.7746850086107,80.41353947392854,73.3124433450664,BULL,DEPLOY_ALTS
2021-02-11,85.44468151295122,86.13423828117823,100.0,60.88308495868855,60.468687185388035,82.34629548652201,73.7642101439785,BULL,DEPLOY_ALTS
2021-02-12,83.0473349108787,94.56925170561375,98.68866864447214,62.609217795457496,69.27198005968587,84.61282780384869,76.13091293300047,BULL,DEPLOY_ALTS
2021-02-13,81.72348235990044,96.36622247243788,97.22555875419393,63.69969644853707,65.7065865472657,84.17932519892551,75.8891633502374,BULL,DEPLOY_ALTS
2021-02-14,84.57295635121777,89.90313348624707,100.0,65.07901112785193,56.58883102501815,83.2684050486067,73.4202119561428,BULL,DEPLOY_ALTS
2021-02-15,81.41670284058009,92.20116982150569,97.9982867792817,63.550694518495355,48.19838907977185,81.42740374915827,84.7242767898205,BULL,DEPLOY_ALTS
2021-02-16,82.58773253669092,74.68439197279511,100.0,63.5936550720475,43.732435576377426,77.35970957265093,82.95137954032707,BULL,DEPLOY_ALTS
2021-02-17,87.56352845170893,93.14857784784046,100.0,65.33541525201503,41.48795882986875,83.50531116826193,80.41353947392854,BULL,DEPLOY_ALTS
2021-02-18,84.65291362062204,91.68311989135341,98.71901546757218,65.0684871668702,33.68393855566006,81.18912408313595,82.34629548652201,BULL,DEPLOY_ALTS
2021-02-19,90.05574983319164,100.0,100.0,67.64807462789882,24.61422835207449,84.62535897934976,84.61282780384869,BULL,DEPLOY_ALTS
2021-02-20,88.64403100761336,94.2028229176995,100.0,69.89388559862857,26.533026321613235,83.2813005036645,84.17932519892551,BULL,DEPLOY_ALTS
2021-02-21,90.46396922789476,89.39748327160541,100.0,69.40694021446869,23.51139759889996,82.25074237833007,83.2684050486067,BULL,DEPLOY_ALTS
2021-02-22,82.26164625313169,79.87520537789669,93.3761095166341,70.5520939605775,15.868287343585408,75.49215995218566,81.42740374915827,BULL,DEPLOY_ALTS
2021-02-23,70.62028286413849,70.92570097308395,82.18125888515209,67.3416699323502,0.0,65.45501236939549,77.35970957265093,BULL,DEPLOY_ALTS
2021-02-24,71.58521500516116,90.35325238647934,84.05679129768994,69.70863650048666,7.509725117253282,72.0825038445045,83.50531116826193,BULL,DEPLOY_ALTS
2021-02-25,67.05074080309213,79.29988814711702,78.37629576329,68.90240326717468,0.3380652877943362,65.98462044922053,81.18912408313595,BULL,DEPLOY_ALTS
2021-02-26,63.75620232260749,69.13194791642921,77.2743883758421,67.34853389681022,3.862069720779033,62.3532124076574,84.62535897934976,BULL,DEPLOY_ALTS
2021-02-27,63.042491847830874,74.35101487857251,77.19670452894734,66.26067543565841,5.6435743300162216,63.44330092813225,83.2813005036645,BULL,DEPLOY_ALTS
2021-02-28,61.912782141695324,56.682092630379145,73.79704391174569,59.67191073705339,6.063291738412545,57.06088236685179,82.25074237833007,BULL,DEPLOY_ALTS
2021-03-01,69.14495285902726,66.58742088111357,82.48843806260514,61.45787659586226,6.563255509524396,63.76303573083937,75.49215995218566,BULL,DEPLOY_ALTS
2021-03-02,66.19164112998482,71.80032623196904,79.86373864470885,62.804548930646874,5.8636676285851195,63.787370728385014,65.45501236939549,BULL,DEPLOY_ALTS
